fromsquarerank,fromsquarefile,piece,COUNT(*),turn,avgrating
4,7,queen,40124,White,1200
4,7,queen,70446,White,1400
4,7,queen,59777,White,1600
4,7,queen,27504,White,1800
4,7,queen,7860,White,2000
4,7,queen,1590,White,2200
4,7,queen,108,White,2400
4,7,queen,6,White,2600
4,7,rook,45,Black,800
4,7,rook,1020,Black,1000
4,7,rook,5541,Black,1200
4,7,rook,13451,Black,1400
4,7,rook,14126,Black,1600
4,7,rook,7450,Black,1800
4,7,rook,2520,Black,2000
4,7,rook,595,Black,2200
4,7,rook,57,Black,2400
4,7,rook,5,Black,2600
4,7,rook,74,White,800
4,7,rook,1171,White,1000
4,7,rook,7288,White,1200
4,7,rook,16748,White,1400
4,7,rook,16854,White,1600
4,7,rook,8990,White,1800
4,7,rook,3009,White,2000
4,7,rook,715,White,2200
4,7,rook,51,White,2400
4,7,rook,4,White,2600
5,0,bishop,154,Black,800
5,0,bishop,2617,Black,1000
5,0,bishop,14572,Black,1200
5,0,bishop,33865,Black,1400
5,0,bishop,35629,Black,1600
5,0,bishop,19604,Black,1800
5,0,bishop,6124,Black,2000
5,0,bishop,1331,Black,2200
5,0,bishop,128,Black,2400
5,0,bishop,12,Black,2600
5,0,bishop,51,White,800
5,0,bishop,887,White,1000
5,0,bishop,4868,White,1200
5,0,bishop,11161,White,1400
5,0,bishop,11705,White,1600
5,0,bishop,6113,White,1800
5,0,bishop,1954,White,2000
5,0,bishop,481,White,2200
5,0,bishop,51,White,2400
5,0,bishop,4,White,2600
5,0,king,53,Black,800
5,0,king,974,Black,1000
5,0,king,5610,Black,1200
5,0,king,11452,Black,1400
5,0,king,10507,Black,1600
5,0,king,5271,Black,1800
5,0,king,1762,Black,2000
5,0,king,424,Black,2200
5,0,king,28,Black,2400
5,0,king,1,Black,2600
5,0,king,29,White,800
5,0,king,560,White,1000
5,0,king,2848,White,1200
5,0,king,6418,White,1400
5,0,king,6578,White,1600
5,0,king,3548,White,1800
5,0,king,1247,White,2000
5,0,king,226,White,2200
5,0,king,16,White,2400
5,0,knight,207,Black,800
5,0,knight,3340,Black,1000
5,0,knight,15500,Black,1200
5,0,knight,30636,Black,1400
5,0,knight,29434,Black,1600
5,0,knight,15677,Black,1800
5,0,knight,4840,Black,2000
5,0,knight,1117,Black,2200
5,0,knight,81,Black,2400
5,0,knight,7,Black,2600
5,0,knight,22,White,800
5,0,knight,405,White,1000
5,0,knight,2286,White,1200
5,0,knight,5387,White,1400
5,0,knight,5475,White,1600
5,0,knight,2810,White,1800
5,0,knight,788,White,2000
5,0,knight,176,White,2200
5,0,knight,24,White,2400
5,0,knight,2,White,2600
5,0,pawn,285,Black,800
5,0,pawn,5543,Black,1000
5,0,pawn,37541,Black,1200
5,0,pawn,96417,Black,1400
5,0,pawn,103830,Black,1600
5,0,pawn,53545,Black,1800
5,0,pawn,17101,Black,2000
5,0,pawn,3801,Black,2200
5,0,pawn,289,Black,2400
5,0,pawn,19,Black,2600
5,0,pawn,83,White,800
5,0,pawn,1345,White,1000
5,0,pawn,7857,White,1200
5,0,pawn,17552,White,1400
5,0,pawn,18180,White,1600
5,0,pawn,9989,White,1800
5,0,pawn,3253,White,2000
5,0,pawn,713,White,2200
5,0,pawn,55,White,2400
5,0,pawn,5,White,2600
5,0,queen,57,Black,800
5,0,queen,896,Black,1000
5,0,queen,4591,Black,1200
5,0,queen,10751,Black,1400
5,0,queen,11649,Black,1600
5,0,queen,6732,Black,1800
5,0,queen,2277,Black,2000
5,0,queen,617,Black,2200
5,0,queen,56,Black,2400
5,0,queen,5,Black,2600
5,0,queen,98,White,800
5,0,queen,1797,White,1000
5,0,queen,9069,White,1200
5,0,queen,18846,White,1400
5,0,queen,17831,White,1600
5,0,queen,8477,White,1800
5,0,queen,2518,White,2000
5,0,queen,581,White,2200
5,0,queen,41,White,2400
5,0,queen,5,White,2600
5,0,rook,69,Black,800
5,0,rook,1005,Black,1000
5,0,rook,6127,Black,1200
5,0,rook,13846,Black,1400
5,0,rook,15148,Black,1600
5,0,rook,8297,Black,1800
5,0,rook,2931,Black,2000
5,0,rook,738,Black,2200
5,0,rook,62,Black,2400
5,0,rook,1,Black,2600
5,0,rook,65,White,800
5,0,rook,1567,White,1000
5,0,rook,11276,White,1200
5,0,rook,27310,White,1400
5,0,rook,29049,White,1600
5,0,rook,16109,White,1800
5,0,rook,5602,White,2000
5,0,rook,1282,White,2200
5,0,rook,97,White,2400
5,0,rook,6,White,2600
5,1,bishop,109,Black,800
5,1,bishop,2051,Black,1000
5,1,bishop,12520,Black,1200
5,1,bishop,30827,Black,1400
5,1,bishop,29768,Black,1600
5,1,bishop,14093,Black,1800
5,1,bishop,4382,Black,2000
5,1,bishop,895,Black,2200
5,1,bishop,81,Black,2400
5,1,bishop,4,Black,2600
5,1,bishop,30,White,800
5,1,bishop,552,White,1000
5,1,bishop,3667,White,1200
5,1,bishop,9209,White,1400
5,1,bishop,10696,White,1600
5,1,bishop,6193,White,1800
5,1,bishop,2154,White,2000
5,1,bishop,518,White,2200
5,1,bishop,32,White,2400
5,1,bishop,6,White,2600
5,1,king,143,Black,800
5,1,king,2707,Black,1000
5,1,king,14752,Black,1200
5,1,king,30358,Black,1400
5,1,king,29047,Black,1600
5,1,king,15215,Black,1800
5,1,king,5065,Black,2000
5,1,king,1121,Black,2200
5,1,king,95,Black,2400
5,1,king,2,Black,2600
5,1,king,51,White,800
5,1,king,939,White,1000
5,1,king,5089,White,1200
5,1,king,11809,White,1400
5,1,king,12570,White,1600
5,1,king,6839,White,1800
5,1,king,2332,White,2000
5,1,king,546,White,2200
5,1,king,33,White,2400
5,1,king,4,White,2600
5,1,knight,58,Black,800
5,1,knight,1807,Black,1000
5,1,knight,13346,Black,1200
5,1,knight,42564,Black,1400
5,1,knight,57375,Black,1600
5,1,knight,35346,Black,1800
5,1,knight,11906,Black,2000
5,1,knight,2586,Black,2200
5,1,knight,200,Black,2400
5,1,knight,15,Black,2600
5,1,knight,60,White,800
5,1,knight,1042,White,1000
5,1,knight,5149,White,1200
5,1,knight,11925,White,1400
5,1,knight,12145,White,1600
5,1,knight,6682,White,1800
5,1,knight,2284,White,2000
5,1,knight,509,White,2200
5,1,knight,50,White,2400
5,1,knight,5,White,2600
5,1,pawn,302,Black,800
5,1,pawn,5160,Black,1000
5,1,pawn,31652,Black,1200
5,1,pawn,78835,Black,1400
5,1,pawn,87729,Black,1600
5,1,pawn,46231,Black,1800
5,1,pawn,14838,Black,2000
5,1,pawn,3327,Black,2200
5,1,pawn,327,Black,2400
5,1,pawn,27,Black,2600
5,1,pawn,43,White,800
5,1,pawn,1041,White,1000
5,1,pawn,5889,White,1200
5,1,pawn,13506,White,1400
5,1,pawn,14455,White,1600
5,1,pawn,8276,White,1800
5,1,pawn,2772,White,2000
5,1,pawn,640,White,2200
5,1,pawn,58,White,2400
5,1,pawn,7,White,2600
5,1,queen,225,Black,800
5,1,queen,4684,Black,1000
5,1,queen,30111,Black,1200
5,1,queen,84988,Black,1400
5,1,queen,100703,Black,1600
5,1,queen,56952,Black,1800
5,1,queen,17985,Black,2000
5,1,queen,4075,Black,2200
5,1,queen,290,Black,2400
5,1,queen,23,Black,2600
5,1,queen,65,White,800
5,1,queen,1039,White,1000
5,1,queen,5641,White,1200
5,1,queen,12941,White,1400
5,1,queen,13091,White,1600
5,1,queen,6953,White,1800
5,1,queen,2278,White,2000
5,1,queen,497,White,2200
5,1,queen,31,White,2400
5,1,queen,6,White,2600
5,1,rook,52,Black,800
5,1,rook,916,Black,1000
5,1,rook,6132,Black,1200
5,1,rook,14810,Black,1400
5,1,rook,16728,Black,1600
5,1,rook,9446,Black,1800
5,1,rook,3511,Black,2000
5,1,rook,890,Black,2200
5,1,rook,82,Black,2400
5,1,rook,6,Black,2600
5,1,rook,50,White,800
5,1,rook,1157,White,1000
5,1,rook,8696,White,1200
5,1,rook,22613,White,1400
5,1,rook,25864,White,1600
5,1,rook,14677,White,1800
5,1,rook,4976,White,2000
5,1,rook,1217,White,2200
5,1,rook,101,White,2400
5,1,rook,10,White,2600
5,2,bishop,122,Black,800
5,2,bishop,2718,Black,1000
5,2,bishop,19160,Black,1200
5,2,bishop,47082,Black,1400
5,2,bishop,48698,Black,1600
5,2,bishop,24644,Black,1800
5,2,bishop,8013,Black,2000
5,2,bishop,1760,Black,2200
5,2,bishop,164,Black,2400
5,2,bishop,11,Black,2600
5,2,bishop,94,White,800
5,2,bishop,1693,White,1000
5,2,bishop,8499,White,1200
5,2,bishop,17703,White,1400
5,2,bishop,17655,White,1600
5,2,bishop,9900,White,1800
5,2,bishop,3405,White,2000
5,2,bishop,827,White,2200
5,2,bishop,65,White,2400
5,2,bishop,6,White,2600
5,2,king,219,Black,800
5,2,king,3794,Black,1000
5,2,king,20425,Black,1200
5,2,king,43811,Black,1400
5,2,king,44401,Black,1600
5,2,king,23929,Black,1800
5,2,king,8018,Black,2000
5,2,king,1665,Black,2200
5,2,king,157,Black,2400
5,2,king,6,Black,2600
5,2,king,51,White,800
5,2,king,1100,White,1000
5,2,king,5757,White,1200
5,2,king,13770,White,1400
5,2,king,14716,White,1600
5,2,king,8122,White,1800
5,2,king,2739,White,2000
5,2,king,593,White,2200
5,2,king,47,White,2400
5,2,king,1,White,2600
5,2,knight,1712,Black,800
5,2,knight,33756,Black,1000
5,2,knight,179892,Black,1200
5,2,knight,395208,Black,1400
5,2,knight,377830,Black,1600
5,2,knight,183735,Black,1800
5,2,knight,55709,Black,2000
5,2,knight,12271,Black,2200
5,2,knight,962,Black,2400
5,2,knight,93,Black,2600
5,2,knight,126,White,800
5,2,knight,2233,White,1000
5,2,knight,12764,White,1200
5,2,knight,27566,White,1400
5,2,knight,26733,White,1600
5,2,knight,13873,White,1800
5,2,knight,4166,White,2000
5,2,knight,895,White,2200
5,2,knight,101,White,2400
5,2,knight,10,White,2600
5,2,pawn,625,Black,800
5,2,pawn,12821,Black,1000
5,2,pawn,71664,Black,1200
5,2,pawn,168994,Black,1400
5,2,pawn,185350,Black,1600
5,2,pawn,100771,Black,1800
5,2,pawn,30476,Black,2000
5,2,pawn,6302,Black,2200
5,2,pawn,467,Black,2400
5,2,pawn,31,Black,2600
5,2,pawn,77,White,800
5,2,pawn,1260,White,1000
5,2,pawn,7020,White,1200
5,2,pawn,15674,White,1400
5,2,pawn,16755,White,1600
5,2,pawn,9509,White,1800
5,2,pawn,3183,White,2000
5,2,pawn,725,White,2200
5,2,pawn,52,White,2400
5,2,pawn,7,White,2600
5,2,queen,133,Black,800
5,2,queen,3028,Black,1000
5,2,queen,17909,Black,1200
5,2,queen,43405,Black,1400
5,2,queen,46068,Black,1600
5,2,queen,23270,Black,1800
5,2,queen,7399,Black,2000
5,2,queen,1562,Black,2200
5,2,queen,139,Black,2400
5,2,queen,10,Black,2600
5,2,queen,157,White,800
5,2,queen,3096,White,1000
5,2,queen,15579,White,1200
5,2,queen,30291,White,1400
5,2,queen,27250,White,1600
5,2,queen,12857,White,1800
5,2,queen,4113,White,2000
5,2,queen,914,White,2200
5,2,queen,73,White,2400
5,2,queen,6,White,2600
5,2,rook,58,Black,800
5,2,rook,1054,Black,1000
5,2,rook,6800,Black,1200
5,2,rook,18738,Black,1400
5,2,rook,22603,Black,1600
5,2,rook,13030,Black,1800
5,2,rook,4660,Black,2000
5,2,rook,1144,Black,2200
5,2,rook,93,Black,2400
5,2,rook,18,Black,2600
5,2,rook,71,White,800
5,2,rook,1659,White,1000
5,2,rook,11003,White,1200
5,2,rook,27518,White,1400
5,2,rook,30200,White,1600
5,2,rook,16706,White,1800
5,2,rook,5640,White,2000
5,2,rook,1299,White,2200
5,2,rook,129,White,2400
5,2,rook,7,White,2600
5,3,bishop,433,Black,800
5,3,bishop,8771,Black,1000
5,3,bishop,50072,Black,1200
5,3,bishop,121323,Black,1400
5,3,bishop,134584,Black,1600
5,3,bishop,70188,Black,1800
5,3,bishop,21497,Black,2000
5,3,bishop,4623,Black,2200
5,3,bishop,351,Black,2400
5,3,bishop,14,Black,2600
5,3,bishop,50,White,800
5,3,bishop,1188,White,1000
5,3,bishop,7333,White,1200
5,3,bishop,18528,White,1400
5,3,bishop,20963,White,1600
5,3,bishop,11884,White,1800
5,3,bishop,3818,White,2000
5,3,bishop,847,White,2200
5,3,bishop,66,White,2400
5,3,bishop,11,White,2600
5,3,king,225,Black,800
5,3,king,5117,Black,1000
5,3,king,25630,Black,1200
5,3,king,58164,Black,1400
5,3,king,64861,Black,1600
5,3,king,36625,Black,1800
5,3,king,12363,Black,2000
5,3,king,2827,Black,2200
5,3,king,272,Black,2400
5,3,king,8,Black,2600
5,3,king,56,White,800
5,3,king,1168,White,1000
5,3,king,5962,White,1200
5,3,king,14104,White,1400
5,3,king,15119,White,1600
5,3,king,8467,White,1800
5,3,king,2825,White,2000
5,3,king,614,White,2200
5,3,king,49,White,2400
5,3,king,5,White,2600
5,3,knight,63,Black,800
5,3,knight,1495,Black,1000
5,3,knight,8577,Black,1200
5,3,knight,22130,Black,1400
5,3,knight,25809,Black,1600
5,3,knight,15786,Black,1800
5,3,knight,5394,Black,2000
5,3,knight,1316,Black,2200
5,3,knight,119,Black,2400
5,3,knight,11,Black,2600
5,3,knight,136,White,800
5,3,knight,2719,White,1000
5,3,knight,15649,White,1200
5,3,knight,35397,White,1400
5,3,knight,37245,White,1600
5,3,knight,20202,White,1800
5,3,knight,6381,White,2000
5,3,knight,1347,White,2200
5,3,knight,120,White,2400
5,3,knight,9,White,2600
5,3,pawn,636,Black,800
5,3,pawn,13372,Black,1000
5,3,pawn,76649,Black,1200
5,3,pawn,178917,Black,1400
5,3,pawn,175145,Black,1600
5,3,pawn,86011,Black,1800
5,3,pawn,26190,Black,2000
5,3,pawn,5553,Black,2200
5,3,pawn,470,Black,2400
5,3,pawn,35,Black,2600
5,3,pawn,55,White,800
5,3,pawn,1355,White,1000
5,3,pawn,7190,White,1200
5,3,pawn,17246,White,1400
5,3,pawn,19689,White,1600
5,3,pawn,11134,White,1800
5,3,pawn,3839,White,2000
5,3,pawn,855,White,2200
5,3,pawn,67,White,2400
5,3,pawn,11,White,2600
5,3,queen,318,Black,800
5,3,queen,6101,Black,1000
5,3,queen,34333,Black,1200
5,3,queen,79844,Black,1400
5,3,queen,85403,Black,1600
5,3,queen,44682,Black,1800
5,3,queen,13582,Black,2000
5,3,queen,2903,Black,2200
5,3,queen,197,Black,2400
5,3,queen,16,Black,2600
5,3,queen,106,White,800
5,3,queen,2126,White,1000
5,3,queen,11468,White,1200
5,3,queen,24865,White,1400
5,3,queen,24877,White,1600
5,3,queen,13226,White,1800
5,3,queen,4114,White,2000
5,3,queen,930,White,2200
5,3,queen,74,White,2400
5,3,queen,5,White,2600
5,3,rook,72,Black,800
5,3,rook,1542,Black,1000
5,3,rook,10048,Black,1200
5,3,rook,25371,Black,1400
5,3,rook,28789,Black,1600
5,3,rook,16195,Black,1800
5,3,rook,5695,Black,2000
5,3,rook,1405,Black,2200
5,3,rook,113,Black,2400
5,3,rook,11,Black,2600
5,3,rook,86,White,800
5,3,rook,1989,White,1000
5,3,rook,13286,White,1200
5,3,rook,32082,White,1400
5,3,rook,34736,White,1600
5,3,rook,19353,White,1800
5,3,rook,6559,White,2000
5,3,rook,1492,White,2200
5,3,rook,140,White,2400
5,3,rook,14,White,2600
5,4,bishop,418,Black,800
5,4,bishop,7781,Black,1000
5,4,bishop,43597,Black,1200
5,4,bishop,103366,Black,1400
5,4,bishop,112053,Black,1600
5,4,bishop,61134,Black,1800
5,4,bishop,20582,Black,2000
5,4,bishop,4696,Black,2200
5,4,bishop,410,Black,2400
5,4,bishop,25,Black,2600
5,4,bishop,51,White,800
5,4,bishop,1285,White,1000
5,4,bishop,7116,White,1200
5,4,bishop,16377,White,1400
5,4,bishop,16655,White,1600
5,4,bishop,8960,White,1800
5,4,bishop,2838,White,2000
5,4,bishop,637,White,2200
5,4,bishop,45,White,2400
5,4,bishop,5,White,2600
5,4,king,326,Black,800
5,4,king,5617,Black,1000
5,4,king,29953,Black,1200
5,4,king,69242,Black,1400
5,4,king,78346,Black,1600
5,4,king,43931,Black,1800
5,4,king,14893,Black,2000
5,4,king,3204,Black,2200
5,4,king,271,Black,2400
5,4,king,24,Black,2600
5,4,king,41,White,800
5,4,king,1047,White,1000
5,4,king,5878,White,1200
5,4,king,13566,White,1400
5,4,king,14592,White,1600
5,4,king,8179,White,1800
5,4,king,2881,White,2000
5,4,king,576,White,2200
5,4,king,42,White,2400
5,4,king,5,White,2600
5,4,knight,82,Black,800
5,4,knight,1524,Black,1000
5,4,knight,9270,Black,1200
5,4,knight,23169,Black,1400
5,4,knight,28537,Black,1600
5,4,knight,17860,Black,1800
5,4,knight,6706,Black,2000
5,4,knight,1744,Black,2200
5,4,knight,142,Black,2400
5,4,knight,12,Black,2600
5,4,knight,148,White,800
5,4,knight,2731,White,1000
5,4,knight,13886,White,1200
5,4,knight,30080,White,1400
5,4,knight,30694,White,1600
5,4,knight,15553,White,1800
5,4,knight,4643,White,2000
5,4,knight,978,White,2200
5,4,knight,82,White,2400
5,4,knight,8,White,2600
5,4,pawn,542,Black,800
5,4,pawn,12105,Black,1000
5,4,pawn,76946,Black,1200
5,4,pawn,209128,Black,1400
5,4,pawn,241341,Black,1600
5,4,pawn,126760,Black,1800
5,4,pawn,38454,Black,2000
5,4,pawn,8295,Black,2200
5,4,pawn,775,Black,2400
5,4,pawn,67,Black,2600
5,4,pawn,69,White,800
5,4,pawn,1192,White,1000
5,4,pawn,6838,White,1200
5,4,pawn,16675,White,1400
5,4,pawn,19427,White,1600
5,4,pawn,10555,White,1800
5,4,pawn,3633,White,2000
5,4,pawn,756,White,2200
5,4,pawn,58,White,2400
5,4,pawn,3,White,2600
5,4,queen,170,Black,800
5,4,queen,3885,Black,1000
5,4,queen,22864,Black,1200
5,4,queen,49593,Black,1400
5,4,queen,49050,Black,1600
5,4,queen,25263,Black,1800
5,4,queen,8047,Black,2000
5,4,queen,1796,Black,2200
5,4,queen,138,Black,2400
5,4,queen,15,Black,2600
5,4,queen,145,White,800
5,4,queen,2771,White,1000
5,4,queen,14310,White,1200
5,4,queen,31440,White,1400
5,4,queen,31967,White,1600
5,4,queen,16232,White,1800
5,4,queen,4886,White,2000
5,4,queen,967,White,2200
5,4,queen,56,White,2400
5,4,queen,11,White,2600
5,4,rook,81,Black,800
5,4,rook,1754,Black,1000
5,4,rook,10861,Black,1200
5,4,rook,28094,Black,1400
5,4,rook,30912,Black,1600
5,4,rook,16933,Black,1800
5,4,rook,6055,Black,2000
5,4,rook,1435,Black,2200
5,4,rook,146,Black,2400
5,4,rook,15,Black,2600
5,4,rook,89,White,800
5,4,rook,1958,White,1000
5,4,rook,12015,White,1200
5,4,rook,28233,White,1400
5,4,rook,29975,White,1600
5,4,rook,16165,White,1800
5,4,rook,5286,White,2000
5,4,rook,1189,White,2200
5,4,rook,106,White,2400
5,4,rook,11,White,2600
5,5,bishop,137,Black,800
5,5,bishop,3619,Black,1000
5,5,bishop,28163,Black,1200
5,5,bishop,75904,Black,1400
5,5,bishop,83241,Black,1600
5,5,bishop,45765,Black,1800
5,5,bishop,14897,Black,2000
5,5,bishop,3275,Black,2200
5,5,bishop,277,Black,2400
5,5,bishop,24,Black,2600
5,5,bishop,67,White,800
5,5,bishop,1321,White,1000
5,5,bishop,6827,White,1200
5,5,bishop,14888,White,1400
5,5,bishop,14619,White,1600
5,5,bishop,7490,White,1800
5,5,bishop,2341,White,2000
5,5,bishop,535,White,2200
5,5,bishop,57,White,2400
5,5,bishop,3,White,2600
5,5,king,284,Black,800
5,5,king,5386,Black,1000
5,5,king,30995,Black,1200
5,5,king,76515,Black,1400
5,5,king,88689,Black,1600
5,5,king,52021,Black,1800
5,5,king,17988,Black,2000
5,5,king,4191,Black,2200
5,5,king,392,Black,2400
5,5,king,15,Black,2600
5,5,king,46,White,800
5,5,king,1058,White,1000
5,5,king,6219,White,1200
5,5,king,14213,White,1400
5,5,king,15677,White,1600
5,5,king,8738,White,1800
5,5,king,3052,White,2000
5,5,king,646,White,2200
5,5,king,43,White,2400
5,5,king,7,White,2600
5,5,knight,1845,Black,800
5,5,knight,37497,Black,1000
5,5,knight,208462,Black,1200
5,5,knight,505154,Black,1400
5,5,knight,544061,Black,1600
5,5,knight,295837,Black,1800
5,5,knight,93088,Black,2000
5,5,knight,20121,Black,2200
5,5,knight,1612,Black,2400
5,5,knight,125,Black,2600
5,5,knight,111,White,800
5,5,knight,1885,White,1000
5,5,knight,9552,White,1200
5,5,knight,19947,White,1400
5,5,knight,19229,White,1600
5,5,knight,9669,White,1800
5,5,knight,3070,White,2000
5,5,knight,668,White,2200
5,5,knight,64,White,2400
5,5,knight,5,White,2600
5,5,pawn,554,Black,800
5,5,pawn,10121,Black,1000
5,5,pawn,49820,Black,1200
5,5,pawn,105948,Black,1400
5,5,pawn,107639,Black,1600
5,5,pawn,55229,Black,1800
5,5,pawn,17294,Black,2000
5,5,pawn,3718,Black,2200
5,5,pawn,297,Black,2400
5,5,pawn,25,Black,2600
5,5,pawn,63,White,800
5,5,pawn,1097,White,1000
5,5,pawn,5581,White,1200
5,5,pawn,13115,White,1400
5,5,pawn,14782,White,1600
5,5,pawn,8371,White,1800
5,5,pawn,2907,White,2000
5,5,pawn,603,White,2200
5,5,pawn,52,White,2400
5,5,pawn,1,White,2600
5,5,queen,434,Black,800
5,5,queen,9522,Black,1000
5,5,queen,55848,Black,1200
5,5,queen,118641,Black,1400
5,5,queen,107748,Black,1600
5,5,queen,50713,Black,1800
5,5,queen,14933,Black,2000
5,5,queen,3153,Black,2200
5,5,queen,295,Black,2400
5,5,queen,31,Black,2600
5,5,queen,113,White,800
5,5,queen,2258,White,1000
5,5,queen,11444,White,1200
5,5,queen,24354,White,1400
5,5,queen,23808,White,1600
5,5,queen,12198,White,1800
5,5,queen,3869,White,2000
5,5,queen,858,White,2200
5,5,queen,84,White,2400
5,5,queen,1,White,2600
5,5,rook,72,Black,800
5,5,rook,1460,Black,1000
5,5,rook,10868,Black,1200
5,5,rook,31624,Black,1400
5,5,rook,36174,Black,1600
5,5,rook,18845,Black,1800
5,5,rook,6185,Black,2000
5,5,rook,1406,Black,2200
5,5,rook,134,Black,2400
5,5,rook,16,Black,2600
5,5,rook,65,White,800
5,5,rook,1391,White,1000
5,5,rook,9060,White,1200
5,5,rook,22295,White,1400
5,5,rook,23703,White,1600
5,5,rook,12077,White,1800
5,5,rook,4020,White,2000
5,5,rook,924,White,2200
5,5,rook,82,White,2400
5,5,rook,7,White,2600
5,6,bishop,62,Black,800
5,6,bishop,1408,Black,1000
5,6,bishop,9645,Black,1200
5,6,bishop,28427,Black,1400
5,6,bishop,34524,Black,1600
5,6,bishop,19945,Black,1800
5,6,bishop,6353,Black,2000
5,6,bishop,1348,Black,2200
5,6,bishop,91,Black,2400
5,6,bishop,8,Black,2600
5,6,bishop,33,White,800
5,6,bishop,670,White,1000
5,6,bishop,3710,White,1200
5,6,bishop,9979,White,1400
5,6,bishop,11526,White,1600
5,6,bishop,6635,White,1800
5,6,bishop,2128,White,2000
5,6,bishop,498,White,2200
5,6,bishop,36,White,2400
5,6,bishop,3,White,2600
5,6,king,217,Black,800
5,6,king,4571,Black,1000
5,6,king,27058,Black,1200
5,6,king,64840,Black,1400
5,6,king,71799,Black,1600
5,6,king,39218,Black,1800
5,6,king,13129,Black,2000
5,6,king,2939,Black,2200
5,6,king,238,Black,2400
5,6,king,27,Black,2600
5,6,king,49,White,800
5,6,king,921,White,1000
5,6,king,5647,White,1200
5,6,king,13245,White,1400
5,6,king,14636,White,1600
5,6,king,8177,White,1800
5,6,king,2760,White,2000
5,6,king,641,White,2200
5,6,king,43,White,2400
5,6,king,5,White,2600
5,6,knight,70,Black,800
5,6,knight,1789,Black,1000
5,6,knight,14571,Black,1200
5,6,knight,46155,Black,1400
5,6,knight,54699,Black,1600
5,6,knight,27236,Black,1800
5,6,knight,8306,Black,2000
5,6,knight,1850,Black,2200
5,6,knight,162,Black,2400
5,6,knight,6,Black,2600
5,6,knight,78,White,800
5,6,knight,1376,White,1000
5,6,knight,6830,White,1200
5,6,knight,15222,White,1400
5,6,knight,14846,White,1600
5,6,knight,7152,White,1800
5,6,knight,2081,White,2000
5,6,knight,403,White,2200
5,6,knight,26,White,2400
5,6,pawn,330,Black,800
5,6,pawn,6062,Black,1000
5,6,pawn,34340,Black,1200
5,6,pawn,90097,Black,1400
5,6,pawn,111482,Black,1600
5,6,pawn,69208,Black,1800
5,6,pawn,23848,Black,2000
5,6,pawn,5543,Black,2200
5,6,pawn,505,Black,2400
5,6,pawn,46,Black,2600
5,6,pawn,58,White,800
5,6,pawn,970,White,1000
5,6,pawn,5144,White,1200
5,6,pawn,12355,White,1400
5,6,pawn,14000,White,1600
5,6,pawn,8013,White,1800
5,6,pawn,2705,White,2000
5,6,pawn,595,White,2200
5,6,pawn,42,White,2400
5,6,pawn,3,White,2600
5,6,queen,120,Black,800
5,6,queen,2611,Black,1000
5,6,queen,17721,Black,1200
5,6,queen,41468,Black,1400
5,6,queen,41117,Black,1600
5,6,queen,19468,Black,1800
5,6,queen,5654,Black,2000
5,6,queen,1186,Black,2200
5,6,queen,98,Black,2400
5,6,queen,5,Black,2600
5,6,queen,112,White,800
5,6,queen,1824,White,1000
5,6,queen,9992,White,1200
5,6,queen,23506,White,1400
5,6,queen,25001,White,1600
5,6,queen,12940,White,1800
5,6,queen,3989,White,2000
5,6,queen,842,White,2200
5,6,queen,61,White,2400
5,6,queen,2,White,2600
